total player 0 Frame     65 total rec 0.008 MB  send 0.016 MB  time 504.3917 ms aver  rec 0.117 KB  send 0.253 KB  time 7.759872 ms max  rec 0.000 KB  send 0.000 KB  time 1.8665 ms curr  rec ___211 send ___313 time 0.9983 ms
total player 0 Frame     66 total rec 0.008 MB  send 0.016 MB  time 504.3917 ms aver  rec 0.115 KB  send 0.249 KB  time 7.642298 ms max  rec 0.000 KB  send 0.000 KB  time 1.8665 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     67 total rec 0.008 MB  send 0.017 MB  time 506.2862 ms aver  rec 0.117 KB  send 0.250 KB  time 7.55651 ms max  rec 0.000 KB  send 0.000 KB  time 1.8945 ms curr  rec ___211 send ___313 time 1.8945 ms
total player 0 Frame     68 total rec 0.008 MB  send 0.017 MB  time 506.2862 ms aver  rec 0.115 KB  send 0.247 KB  time 7.445385 ms max  rec 0.000 KB  send 0.000 KB  time 1.8945 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     69 total rec 0.008 MB  send 0.017 MB  time 508.2721 ms aver  rec 0.116 KB  send 0.248 KB  time 7.366262 ms max  rec 0.000 KB  send 0.000 KB  time 1.9859 ms curr  rec ___211 send ___313 time 1.9859 ms
total player 0 Frame     70 total rec 0.008 MB  send 0.017 MB  time 508.2721 ms aver  rec 0.115 KB  send 0.244 KB  time 7.26103 ms max  rec 0.000 KB  send 0.000 KB  time 1.9859 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     71 total rec 0.008 MB  send 0.017 MB  time 509.2751 ms aver  rec 0.116 KB  send 0.245 KB  time 7.172888 ms max  rec 0.000 KB  send 0.000 KB  time 1.9859 ms curr  rec ___211 send ___313 time 1.003 ms
total player 0 Frame     72 total rec 0.008 MB  send 0.017 MB  time 509.2751 ms aver  rec 0.114 KB  send 0.242 KB  time 7.073265 ms max  rec 0.000 KB  send 0.000 KB  time 1.9859 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     73 total rec 0.008 MB  send 0.018 MB  time 511.2794 ms aver  rec 0.116 KB  send 0.243 KB  time 7.003828 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 2.0044 ms
total player 0 Frame     74 total rec 0.008 MB  send 0.018 MB  time 511.2794 ms aver  rec 0.114 KB  send 0.239 KB  time 6.909182 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     75 total rec 0.009 MB  send 0.018 MB  time 512.2806 ms aver  rec 0.115 KB  send 0.240 KB  time 6.830408 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.0011 ms
total player 0 Frame     76 total rec 0.009 MB  send 0.018 MB  time 512.2806 ms aver  rec 0.114 KB  send 0.237 KB  time 6.740534 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     77 total rec 0.009 MB  send 0.018 MB  time 513.2793 ms aver  rec 0.115 KB  send 0.238 KB  time 6.665965 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9987 ms
total player 0 Frame     78 total rec 0.009 MB  send 0.018 MB  time 513.2793 ms aver  rec 0.114 KB  send 0.235 KB  time 6.580504 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     79 total rec 0.009 MB  send 0.019 MB  time 514.2782 ms aver  rec 0.115 KB  send 0.236 KB  time 6.509851 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9989 ms
total player 0 Frame     80 total rec 0.009 MB  send 0.019 MB  time 514.2782 ms aver  rec 0.113 KB  send 0.233 KB  time 6.428477 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     81 total rec 0.009 MB  send 0.019 MB  time 514.2782 ms aver  rec 0.115 KB  send 0.234 KB  time 6.349113 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     82 total rec 0.009 MB  send 0.019 MB  time 514.2782 ms aver  rec 0.113 KB  send 0.231 KB  time 6.271685 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     83 total rec 0.009 MB  send 0.019 MB  time 516.2804 ms aver  rec 0.114 KB  send 0.232 KB  time 6.220246 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 2.0022 ms
total player 0 Frame     84 total rec 0.009 MB  send 0.019 MB  time 517.2815 ms aver  rec 0.113 KB  send 0.229 KB  time 6.158113 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 1.0011 ms
total player 0 Frame     85 total rec 0.010 MB  send 0.020 MB  time 518.2751 ms aver  rec 0.114 KB  send 0.230 KB  time 6.097354 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9936 ms
total player 0 Frame     86 total rec 0.010 MB  send 0.020 MB  time 518.2751 ms aver  rec 0.113 KB  send 0.228 KB  time 6.026454 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     87 total rec 0.010 MB  send 0.020 MB  time 519.2954 ms aver  rec 0.114 KB  send 0.229 KB  time 5.968913 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.0203 ms
total player 0 Frame     88 total rec 0.010 MB  send 0.020 MB  time 519.2954 ms aver  rec 0.113 KB  send 0.226 KB  time 5.901084 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     89 total rec 0.010 MB  send 0.020 MB  time 520.279 ms aver  rec 0.114 KB  send 0.227 KB  time 5.845831 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9836 ms
total player 0 Frame     90 total rec 0.010 MB  send 0.020 MB  time 520.279 ms aver  rec 0.113 KB  send 0.225 KB  time 5.780878 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     91 total rec 0.010 MB  send 0.021 MB  time 522.2611 ms aver  rec 0.114 KB  send 0.226 KB  time 5.739133 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.9821 ms
total player 0 Frame     92 total rec 0.010 MB  send 0.021 MB  time 523.2876 ms aver  rec 0.112 KB  send 0.223 KB  time 5.687909 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 1.0265 ms
total player 0 Frame     93 total rec 0.011 MB  send 0.021 MB  time 524.2473 ms aver  rec 0.113 KB  send 0.224 KB  time 5.637068 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9597 ms
total player 0 Frame     94 total rec 0.011 MB  send 0.021 MB  time 524.2473 ms aver  rec 0.112 KB  send 0.222 KB  time 5.577099 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     95 total rec 0.011 MB  send 0.021 MB  time 525.2471 ms aver  rec 0.113 KB  send 0.223 KB  time 5.528917 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9998 ms
total player 0 Frame     96 total rec 0.011 MB  send 0.021 MB  time 525.2471 ms aver  rec 0.112 KB  send 0.220 KB  time 5.471324 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     97 total rec 0.011 MB  send 0.021 MB  time 526.2474 ms aver  rec 0.113 KB  send 0.221 KB  time 5.425231 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.0003 ms
total player 0 Frame     98 total rec 0.011 MB  send 0.021 MB  time 526.2474 ms aver  rec 0.112 KB  send 0.219 KB  time 5.369872 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     99 total rec 0.011 MB  send 0.022 MB  time 527.2491 ms aver  rec 0.113 KB  send 0.220 KB  time 5.325749 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.0017 ms
total player 0 Frame    100 total rec 0.011 MB  send 0.022 MB  time 527.2491 ms aver  rec 0.112 KB  send 0.218 KB  time 5.272491 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    101 total rec 0.011 MB  send 0.022 MB  time 528.2523 ms aver  rec 0.113 KB  send 0.219 KB  time 5.230221 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.0032 ms
